"order_date","order_id","item_id","product_name","category","product_price","cogs","quantity","total_price","locations"
"2023-06-03","ORD-SB-0032","SB-LIV00187","Cetaphil Gentle Skin Cleanser 1000ml Sabun Pembersih Muka","Personal Care","265900","189900",1,"265900","Jawa Tengah"
"2023-06-03","ORD-SB-0032","SB-GRO0032","Indomie Rebus Soto Mie Instan 70 gram","Dry Food","3000","2243",1,"3000","Jawa Tengah"
"2023-06-03","ORD-SB-0032","SB-LIV00196","Mr. Muscle Toilet Cleaning Gel Lavender Refill 36mL","Household Supplies","21600","18762",1,"21600","Jawa Tengah"
"2023-06-03","ORD-SB-0032","SB-FRZ00134","Udang Kupas Vannamei  400 gr","Frozen Meat","63200","54900",2,"126400","Jawa Tengah"
"2023-06-04","ORD-SB-0033","SB-GRO0041","La Fonte Penne Ziti Rigate Pasta 450 gram","Dry Food","19000","16500",2,"38000","Bali"
"2023-06-04","ORD-SB-0033","SB-GRO0028","Tropicana Slim Kecap Asin 200ml - Rendah Garam","Condiments","27000","23465",1,"27000","Bali"
"2023-06-04","ORD-SB-0033","SB-LIV00188","Peeling Gel + 7x Ceramide Moisturizer","Personal Care","155000","124000",1,"155000","Bali"
"2023-06-04","ORD-SB-0033","SB-GRO0033","Indomie Rebus Kari Ayam Mie Instan 72 gram","Dry Food","3000","2243",1,"3000","Bali"
"2023-06-04","ORD-SB-0033","SB-ALT00263","Mobile Credit (Pulsa) 75000","Electronics","78500","75000",1,"78500","Bali"
"2023-06-04","ORD-SB-0033","SB-FRZ00135","Ikan Gurame | Gourami Fish Frozen (± 400-500 gr / ekor)","Frozen Meat","35100","30450",1,"35100","Bali"
"2023-06-04","ORD-SB-0034","SB-GRO0042","Pop Mie Rasa Ayam Bawang Jumbo","Dry Food","5200","4500",2,"10400","Jawa Barat"
"2023-06-04","ORD-SB-0034","SB-GRO0026","Bango Kecap Manis Pouch 735 ml - Unilever","Condiments","41000","35600",2,"82000","Jawa Barat"
"2023-06-04","ORD-SB-0034","SB-LIV00197","Pembersih Granit Multifungsi Fason Gratine 400ml","Household Supplies","40700","32500",1,"40700","Jawa Barat"
"2023-06-04","ORD-SB-0034","SB-GRO0046","Sumo Merah Beras Putih 5 kg","Sembako","74600","57312",1,"74600","Jawa Barat"
"2023-06-04","ORD-SB-0034","SB-FRZ00134","Udang Kupas Vannamei  400 gr","Frozen Meat","63200","54900",2,"126400","Jawa Barat"
"2023-06-04","ORD-SB-0035","SB-GRO0043","Pop Mie Mie Instan Baso Sapi Mini Cup 35 gram","Dry Food","4000","3400",2,"8000","Jawa Tengah"
"2023-06-04","ORD-SB-0035","SB-GRO0025","Lemonilo Alamami Bumbu Masak Praktis Ayam Goreng Kremes 25g","Condiments","5000","4317",2,"10000","Jawa Tengah"
"2023-06-04","ORD-SB-0035","SB-GRO0047","Gulaku Tebu Gula Pasir 1 kg","Sembako","14600","11200",1,"14600","Jawa Tengah"
"2023-06-04","ORD-SB-0035","SB-LIV00217","Antis Hand Sanitizer Antiseptik Jeruk Nipis Spray 55 ml","Health Products","10300","8900",2,"20600","Jawa Tengah"
"2023-06-04","ORD-SB-0035","SB-FRZ00141","Ice Cream Cornetto Junior Coffee Caramel 80mL","Ice Cream","5800","5000",2,"11600","Jawa Tengah"
"2023-06-04","ORD-SB-0036","SB-GRO0044","Bogasari Segitiga Biru Premium Tepung Terigu 1 kg","Condiments","11800","10200",2,"23600","Jakarta"
"2023-06-04","ORD-SB-0036","SB-GRO0023","BUMBU MASAK BAMBOE BULGOGI","Condiments","7800","6751",2,"15600","Jakarta"
"2023-06-04","ORD-SB-0036","SB-LIV00204","KEPALA CHARGER QUICK CHARGING TYPEC DUAL USB 30W FAST CHARGE","Gadgets","198800","159000",1,"198800","Jakarta"
"2023-06-04","ORD-SB-0036","SB-GRO0048","Sania Sawit Minyak Goreng Pouch 2 liter","Sembako","41800","32100",2,"83600","Jakarta"
"2023-06-04","ORD-SB-0036","SB-FRS0061","Buah Naga Merah 1 kg","Fruits ","31900","24500",2,"63800","Jakarta"
"2023-06-04","ORD-SB-0036","SB-FRZ00142","Ice Cream Viennetta Gold 800mL","Ice Cream","65800","47000",1,"65800","Jakarta"
"2023-06-04","ORD-SB-0037","SB-GRO0045","Sasa Tepung Bumbu Serbaguna Original Fortified 210 gram","Condiments","7800","6700",2,"15600","Bali"
"2023-06-04","ORD-SB-0037","SB-GRO0022","Lemonilo Alamami Bumbu Masak Praktis Ayam Goreng Lengkuas 40g","Condiments","8700","7560",2,"17400","Bali"
"2023-06-04","ORD-SB-0037","SB-LIV00208","Steker T-Arde 3 Arah","Gadgets","42500","34000",1,"42500","Bali"
"2023-06-04","ORD-SB-0037","SB-FRS0061","Buah Naga Merah 1 kg","Fruits ","31900","24500",2,"63800","Bali"
"2023-06-04","ORD-SB-0037","SB-GRO0033","Indomie Rebus Kari Ayam Mie Instan 72 gram","Dry Food","3000","2243",2,"6000","Bali"
"2023-06-04","ORD-SB-0037","SB-FRZ00143","Ice Cream Mochi Duo Durian 45mL","Ice Cream","6500","5600",1,"6500","Bali"
"2023-06-04","ORD-SB-0038","SB-GRO0046","Sumo Merah Beras Putih 5 kg","Sembako","74600","57312",2,"149200","Bali"
"2023-06-04","ORD-SB-0038","SB-GRO0021","BUMBU RACIK INDOFOOD - BUMBU MASAK INSTAN - Nasi Goreng","Condiments","2900","2480",1,"2900","Bali"
"2023-06-04","ORD-SB-0038","SB-LIV00210","Lampu Bulb 05 Watt Light E14","Gadgets","42500","34000",1,"42500","Bali"
"2023-06-04","ORD-SB-0038","SB-FRS0062","Apel Fuji 1 Kg","Fruits ","40800","31341",2,"81600","Bali"
"2023-06-04","ORD-SB-0038","SB-GRO0043","Pop Mie Mie Instan Baso Sapi Mini Cup 35 gram","Dry Food","4000","3400",1,"4000","Bali"
"2023-06-04","ORD-SB-0038","SB-FRZ00144","Ice Cream Paddle Pop Twister Magic 55mL","Ice Cream","5200","4500",2,"10400","Bali"
"2023-06-04","ORD-SB-0039","SB-GRO0047","Gulaku Tebu Gula Pasir 1 kg","Sembako","14600","11200",2,"29200","Jawa Barat"
"2023-06-04","ORD-SB-0039","SB-GRO0020","BUMBU RACIK INDOFOOD - BUMBU MASAK INSTAN - Sayur Sop","Condiments","2900","2480",2,"5800","Jawa Barat"
"2023-06-04","ORD-SB-0039","SB-GRO0014","Delfi Chacha Peanut Chocolate 40 gram","Snacks & Drinks","8700","7541",2,"17400","Jawa Barat"
"2023-06-04","ORD-SB-0039","SB-FRS0063","Alpukat Mentega /kg","Fruits ","41200","31651",1,"41200","Jawa Barat"
"2023-06-04","ORD-SB-0040","SB-GRO0048","Sania Sawit Minyak Goreng Pouch 2 liter","Sembako","41800","32100",1,"41800","Jawa Timur"
"2023-06-04","ORD-SB-0040","SB-GRO002","Qtela Kerupuk Keriting Original 180 gram","Snacks & Drinks","10300","7890",1,"10300","Jawa Timur"
"2023-06-04","ORD-SB-0040","SB-FRS0076","Bawang Putih 250 gram","Vegetables","13400","10300",2,"26800","Jawa Timur"
"2023-06-04","ORD-SB-0040","SB-GRO006","Monde Genji Strawberry Soft Pie 85gr","Snacks & Drinks","8700","7512",1,"8700","Jawa Timur"
"2023-06-04","ORD-SB-0041","SB-GRO0050","SANIA BERAS 5KG","Sembako","65300","56700",2,"130600","Bali"
"2023-06-04","ORD-SB-0041","SB-GRO0018","Bango Kecap Manis 135Ml","Condiments","13600","10412",1,"13600","Bali"
"2023-06-04","ORD-SB-0041","SB-ALT00233","Alat Kontrasepsi Classic 12 pcs","Adults Products","32500","26000",1,"32500","Bali"
"2023-06-04","ORD-SB-0041","SB-FRS0077","Tempe Besar Value - 1 pcs","Vegetables","8800","6700",1,"8800","Bali"
"2023-06-04","ORD-SB-0041","SB-GRO008","Tebs Tea With Soda Sparkling Mix Fruit Botol 500 ml","Snacks & Drinks","7600","6577",2,"15200","Bali"
"2023-06-04","ORD-SB-0042","SB-GRO0051","Topi Koki Sentra Ramos Beras Putih 5 kg","Sembako","70700","61432",1,"70700","Jawa Barat"
"2023-06-04","ORD-SB-0042","SB-GRO0017","ABC Saus Sambal Extra Pedas 275 ml","Condiments","14900","11412",1,"14900","Jawa Barat"
"2023-06-04","ORD-SB-0042","SB-ALT00234","Alat Kontrasepsi Classic 3 pcs","Adults Products","15000","12000",1,"15000","Jawa Barat"
"2023-06-04","ORD-SB-0042","SB-FRS0078","Bayam Hijau Conventional 250 gram","Vegetables","4900","3700",1,"4900","Jawa Barat"
"2023-06-04","ORD-SB-0042","SB-FRS0094","Greenfields Keju Mozzarella Block Cheese 200 gram","Eggs & Dairy Products","52600","45666",2,"105200","Jawa Barat"
"2023-06-04","ORD-SB-0043","SB-GRO0052","BERAS RAJA ULTIMA 5KG","Sembako","66200","57541",2,"132400","Jawa Barat"
"2023-06-04","ORD-SB-0043","SB-GRO0016","ABC Saus Sambal Extra Pedas 380 g","Condiments","16100","12314",1,"16100","Jawa Barat"
"2023-06-04","ORD-SB-0043","SB-ALT00235","Alat Kontrasepsi Ultra Safe 3 pcs","Adults Products","16500","13200",1,"16500","Jawa Barat"
"2023-06-04","ORD-SB-0043","SB-FRS0091","Telur Ayam Negeri 10 pcs","Eggs & Dairy Products","23000","17651",1,"23000","Jawa Barat"
"2023-06-04","ORD-SB-0043","SB-GRO0013","Nestle MILO Coklat Nuggets 25g","Snacks & Drinks","118600","103123",1,"118600","Jawa Barat"
"2023-06-04","ORD-SB-0044","SB-GRO0053","Rose Brand Tebu Gula Pasir 1 kg","Sembako","14200","12300",1,"14200","Jawa Timur"
"2023-06-04","ORD-SB-0044","SB-GRO0015","Delfi Cokelat Hot Cocoa 3in1 isi 5 pcs x 25 gram","Snacks & Drinks","18200","15741",2,"36400","Jawa Timur"
"2023-06-04","ORD-SB-0044","SB-ALT00238","HEINEKEN PINT MULTIPACK [4 X 320 ML]","Adults Products","122500","98000",1,"122500","Jawa Timur"
"2023-06-04","ORD-SB-0044","SB-FRS0092","Ultra Milk Full Cream Susu UHT 1 liter","Eggs & Dairy Products","18900","14517",2,"37800","Jawa Timur"
"2023-06-04","ORD-SB-0044","SB-GRO0058","Ladaku Merica Lada Bubuk isi 6 pcs Pepper","Condiments","7500","6512",2,"15000","Jawa Timur"
"2023-06-05","ORD-SB-0045","SB-GRO0055","TROPICAL MINYAK GORENG BOTOL 2 L","Sembako","32100","27861",2,"64200","Jakarta"
"2023-06-05","ORD-SB-0045","SB-GRO0014","Delfi Chacha Peanut Chocolate 40 gram","Snacks & Drinks","8700","7541",2,"17400","Jakarta"
"2023-06-05","ORD-SB-0045","SB-ALT00251","PET KINGDOM 1 LTR SAMPO HEWAN FLEA & TICK 025","Pet Care","161300","129000",1,"161300","Jakarta"
"2023-06-05","ORD-SB-0045","SB-FRS0093","Telur Ayam Negeri Omega 3 15 pcs","Eggs & Dairy Products","35900","27612",1,"35900","Jakarta"
"2023-06-05","ORD-SB-0045","SB-FRS00114","MyRoti Roti Pie Cheese 80 gram","Bread and Bakery","7800","6700",1,"7800","Jakarta"
"2023-06-05","ORD-SB-0046","SB-GRO0056","Dolpin Iodium Garam Dapur 250 gram","Condiments","4300","3712",2,"8600","Bali"
"2023-06-05","ORD-SB-0046","SB-GRO0013","Nestle MILO Coklat Nuggets 25g","Snacks & Drinks","118600","103123",2,"237200","Bali"
"2023-06-05","ORD-SB-0046","SB-ALT00252","SHAMPOO ANJING PET KINGDOM EXTRA CARE WITH NEEM TREE OIL","Pet Care","98700","78900",1,"98700","Bali"
"2023-06-05","ORD-SB-0046","SB-FRS00106","Sari Roti Tawar Spesial 370 gram","Bread and Bakery","16100","12350",2,"32200","Bali"
"2023-06-05","ORD-SB-0046","SB-FRS0091","Telur Ayam Negeri 10 pcs","Eggs & Dairy Products","23000","17651",2,"46000","Bali"
"2023-06-05","ORD-SB-0047","SB-GRO0058","Ladaku Merica Lada Bubuk isi 6 pcs Pepper","Condiments","7500","6512",1,"7500","Bali"
"2023-06-05","ORD-SB-0047","SB-GRO0011","Aqua Air Mineral Botol 1.5 liter","Snacks & Drinks","5200","4500",1,"5200","Bali"
"2023-06-05","ORD-SB-0047","SB-ALT00264","Valorant Points 5000","Electronics","253500","250000",1,"253500","Bali"
"2023-06-05","ORD-SB-0047","SB-FRS00107","Sari Roti Tawar Gandum 350 gram","Bread and Bakery","22900","17600",1,"22900","Bali"
"2023-06-05","ORD-SB-0047","SB-FRS0094","Greenfields Keju Mozzarella Block Cheese 200 gram","Eggs & Dairy Products","52600","45666",1,"52600","Bali"
"2023-06-05","ORD-SB-0048","SB-GRO0059","Francis Organic Kacang Almond Panggang 31 gram","Snacks & Drinks","14200","12300",1,"14200","Jawa Tengah"
"2023-06-05","ORD-SB-0048","SB-GRO0010","Root Beer Can 330 ml","Snacks & Drinks","8800","7651",2,"17600","Jawa Tengah"
"2023-06-05","ORD-SB-0048","SB-ALT00265","Valorant Points 2500","Electronics","148500","145000",1,"148500","Jawa Tengah"
"2023-06-05","ORD-SB-0048","SB-FRZ00121","Slice Beef US Shortplate Sukiyaki/Yoshinoya 500 gr","Frozen Meat","79100","60780",2,"158200","Jawa Tengah"
"2023-06-05","ORD-SB-0048","SB-GRO0048","Sania Sawit Minyak Goreng Pouch 2 liter","Sembako","41800","32100",1,"41800","Jawa Tengah"
"2023-06-05","ORD-SB-0049","SB-GRO0060","Wafer Coklat Superstar Triple Chocolate Box 12 Pcs @ 216 Gr","Snacks & Drinks","13600","11751",1,"13600","Jawa Timur"
"2023-06-05","ORD-SB-0049","SB-GRO001","Pringles Cheesy Cheese Keripik 102gr","Snacks & Drinks","26000","20000",1,"26000","Jawa Timur"
"2023-06-05","ORD-SB-0049","SB-ALT00266","Valorant Points 1000","Electronics","105600","102100",1,"105600","Jawa Timur"
"2023-06-05","ORD-SB-0049","SB-FRZ00122","Dory Fish Fillet Premium 1 kg","Frozen Meat","50400","38700",1,"50400","Jawa Timur"
"2023-06-05","ORD-SB-0049","SB-FRS0065","Pisang Tanduk /pcs","Fruits ","7800","6712",1,"7800","Jawa Timur"
"2023-06-05","ORD-SB-0050","SB-FRS0061","Buah Naga Merah 1 kg","Fruits ","31900","24500",2,"63800","Jawa Tengah"
"2023-06-05","ORD-SB-0050","SB-FRZ00165","Salmon Ball | Bakso / Bola-bola Ikan Salmon - 200 gr","Frozen Food","17300","15000",2,"34600","Jawa Tengah"
"2023-06-05","ORD-SB-0050","SB-ALT00267","Leage of Leagends Diamonds 1000","Electronics","204950","201450",1,"204950","Jawa Tengah"
"2023-06-05","ORD-SB-0050","SB-FRZ00123","Dada Ayam Boneless Tanpa Tulang & Kulit 1 kg","Frozen Meat","56100","43100",1,"56100","Jawa Tengah"
"2023-06-05","ORD-SB-0050","SB-GRO0026","Bango Kecap Manis Pouch 735 ml - Unilever","Condiments","41000","35600",2,"82000","Jawa Tengah"
"2023-06-05","ORD-SB-0051","SB-FRS0062","Apel Fuji 1 Kg","Fruits ","40800","31341",1,"40800","Jawa Timur"
"2023-06-05","ORD-SB-0051","SB-FRZ00163","Bratwurst Cocktail Original Sosis Sapi 25 pcs ","Frozen Food","38500","33400",1,"38500","Jawa Timur"
"2023-06-05","ORD-SB-0051","SB-ALT00268","Leage of Leagends Diamonds 500","Electronics","110900","107400",1,"110900","Jawa Timur"
"2023-06-05","ORD-SB-0051","SB-FRZ00136","Glico Wings Ice Cream Frost Bite Coconut Shake 60mL","Ice Cream","5200","4000",2,"10400","Jawa Timur"
"2023-06-05","ORD-SB-0051","SB-GRO0056","Dolpin Iodium Garam Dapur 250 gram","Condiments","4300","3712",1,"4300","Jawa Timur"
"2023-06-05","ORD-SB-0052","SB-FRS0063","Alpukat Mentega /kg","Fruits ","41200","31651",2,"82400","Jakarta"
"2023-06-05","ORD-SB-0052","SB-FRZ00162","Chicken Spring Roll / Lumpia Ayam (210 gr)","Frozen Food","30800","26700",2,"61600","Jakarta"
"2023-06-05","ORD-SB-0052","SB-ALT00269","Leage of Leagends Diamonds 250","Electronics","53500","50000",1,"53500","Jakarta"
"2023-06-05","ORD-SB-0052","SB-FRZ00137","Wall's Cornetto Ice Cream PopCornetto 133mL","Ice Cream","16300","12500",1,"16300","Jakarta"
"2023-06-05","ORD-SB-0052","SB-FRS00107","Sari Roti Tawar Gandum 350 gram","Bread and Bakery","22900","17600",2,"45800","Jakarta"
"2023-06-05","ORD-SB-0053","SB-FRS0064","Jeruk Lemon Import 1 kg","Fruits ","31600","27451",2,"63200","Jawa Timur"
"2023-06-05","ORD-SB-0053","SB-FRZ00161","Baso Ikan Besar [500g]","Frozen Food","29400","25500",1,"29400","Jawa Timur"
"2023-06-05","ORD-SB-0053","SB-GRO0057","Himalayan Salt 1 Kg","Condiments","45100","32176",1,"45100","Jawa Timur"
"2023-06-05","ORD-SB-0053","SB-FRZ00138","Glico Wings Ice Cream Haku Tokyo Cheese Delight 110mL","Ice Cream","8800","6700",2,"17600","Jawa Timur"
"2023-06-05","ORD-SB-0053","SB-FRZ00149","Ice Cream 3 In 1 Unicorn 350Ml","Ice Cream","25700","22300",2,"51400","Jawa Timur"
"2023-06-05","ORD-SB-0054","SB-GRO004","Pocky Biskuit Stik Almond 36 gram","Snacks & Drinks","7700","6678",1,"7700","Jawa Tengah"
"2023-06-05","ORD-SB-0054","SB-FRZ00160","Bakso Sapi Polos 25 pcs","Frozen Food","28200","24500",2,"56400","Jawa Tengah"
"2023-06-05","ORD-SB-0054","SB-FRS0070","King Fruit Durian Super Montong Premium Durian berat 500 Gram","Fruits ","150800","107651",1,"150800","Jawa Tengah"
"2023-06-05","ORD-SB-0054","SB-FRZ00151","Chicken Nugget 250 gram","Frozen Food","31800","24400",2,"63600","Jawa Tengah"
"2023-06-05","ORD-SB-0054","SB-FRS0065","Pisang Tanduk /pcs","Fruits ","7800","6712",2,"15600","Jawa Tengah"
"2023-06-05","ORD-SB-0055","SB-FRS0066","Buah Pepaya Potong - 1 pack","Fruits ","14400","12450",1,"14400","Jawa Tengah"
"2023-06-05","ORD-SB-0055","SB-FRZ00159","Lumpia Udang  200gr","Frozen Food","40300","35000",2,"80600","Jawa Tengah"
"2023-06-05","ORD-SB-0055","SB-FRS0072","Melon Sakata Organik 1pcs ","Fruits ","61300","43716",1,"61300","Jawa Tengah"
"2023-06-05","ORD-SB-0055","SB-FRZ00152","Fish Nugget 300 gram","Frozen Food","46600","35800",2,"93200","Jawa Tengah"
"2023-06-05","ORD-SB-0055","SB-FRS00106","Sari Roti Tawar Spesial 370 gram","Bread and Bakery","16100","12350",2,"32200","Jawa Tengah"
"2023-06-06","ORD-SB-0056","SB-FRS0067","Buah Naga Potong - 1 pack ","Fruits ","14400","12450",2,"28800","Jakarta"
"2023-06-06","ORD-SB-0056","SB-FRZ00157","Pempek Adaan Vacum isi 10Pcs","Frozen Food","64400","56000",2,"128800","Jakarta"
"2023-06-06","ORD-SB-0056","SB-FRS0079","Baby Caisim Hidroponik 200 gram","Vegetables","29300","25411",1,"29300","Jakarta"
"2023-06-06","ORD-SB-0056","SB-FRZ00153","Crinkle Cut French Fries | Kentang Goreng Frozen (450 gr) ","Frozen Food","26800","20600",1,"26800","Jakarta"
"2023-06-06","ORD-SB-0056","SB-GRO0047","Gulaku Tebu Gula Pasir 1 kg","Sembako","14600","11200",1,"14600","Jakarta"
"2023-06-06","ORD-SB-0057","SB-FRS0068","Buah Semangka Potong 350 gram Sayurbox","Fruits ","14400","12450",1,"14400","Jakarta"
"2023-06-06","ORD-SB-0057","SB-FRZ00156","Fish Roll  500 gr","Frozen Food","26500","23000",1,"26500","Jakarta"
"2023-06-06","ORD-SB-0057","SB-FRS0081","Sayur Romaine Lettuce Organik 250 Gram","Vegetables","14500","12541",2,"29000","Jakarta"
"2023-06-06","ORD-SB-0057","SB-LIV00166","Tissue TOWEL Multifold ECONO RED 150s","Household Supplies","8800","6700",1,"8800","Jakarta"
"2023-06-06","ORD-SB-0057","SB-ALT00254","Snack Kucing Purrr-ee 24gr - Chicken & Tuna","Pet Care","13800","12000",1,"13800","Jakarta"
"2023-06-06","ORD-SB-0058","SB-FRS0069","Buah Jeruk Nipis Value Bulk - 1 Kg","Fruits ","31700","27541",2,"63400","Jawa Tengah"
"2023-06-06","ORD-SB-0058","SB-FRZ00155","Chicken Nugget Ayam Veggie 400 gr","Frozen Food","54800","47600",1,"54800","Jawa Tengah"
"2023-06-06","ORD-SB-0058","SB-FRS0085","Tomat Cherry Organik /250 g","Vegetables","27900","19871",1,"27900","Jawa Tengah"
"2023-06-06","ORD-SB-0058","SB-LIV00167","Mama Lemon Sabun Cuci Piring Jeruk Nipis 430 ml","Household Supplies","9800","7500",2,"19600","Jawa Tengah"
"2023-06-06","ORD-SB-0058","SB-FRS0092","Ultra Milk Full Cream Susu UHT 1 liter","Eggs & Dairy Products","18900","14517",2,"37800","Jawa Tengah"
"2023-06-06","ORD-SB-0059","SB-FRS0071","Buah Nanas Palembang /pcs","Fruits ","12600","10871",2,"25200","Jakarta"
"2023-06-06","ORD-SB-0059","SB-FRZ00154","Chicken Nugget Stick 400 gram","Frozen Food","52400","45500",2,"104800","Jakarta"
"2023-06-06","ORD-SB-0059","SB-FRS0095","Keju Bel Cheeze Dippers 140gr - The Laughing Cow Bel Cheez","Eggs & Dairy Products","65500","46771",1,"65500","Jakarta"
"2023-06-06","ORD-SB-0059","SB-LIV00168","Rinso Molto Deterjen Bubuk Rose Fresh 770G","Household Supplies","31900","24500",2,"63800","Jakarta"
"2023-06-06","ORD-SB-0059","SB-FRS0075","Pisang Ambon / Sisir","Fruits ","21600","18761",2,"43200","Jakarta"
"2023-06-06","ORD-SB-0060","SB-FRS0073","Strawberry Sweetheart Hidroponik 125 g ","Fruits ","19300","16765",2,"38600","Jawa Timur"
"2023-06-06","ORD-SB-0060","SB-FRZ00153","Crinkle Cut French Fries | Kentang Goreng Frozen (450 gr) ","Frozen Food","26800","20600",2,"53600","Jawa Timur"
"2023-06-06","ORD-SB-0060","SB-FRS0099","Elle Vire Silver Butter Unsalted 200 gram","Eggs & Dairy Products","64000","45661",1,"64000","Jawa Timur"
"2023-06-06","ORD-SB-0060","SB-LIV00181","PEPSODENT WHITE TOOTHPASTE PASTA GIGI PENCEGAH GIGI BERLUBANG 225G","Personal Care","18600","14300",1,"18600","Jawa Timur"
"2023-06-06","ORD-SB-0060","SB-FRS0061","Buah Naga Merah 1 kg","Fruits ","31900","24500",1,"31900","Jawa Timur"
"2023-06-06","ORD-SB-0060","SB-FRS0062","Apel Fuji 1 Kg","Fruits ","40800","31341",1,"40800","Jawa Timur"
"2023-06-06","ORD-SB-0060","SB-LIV00223","Madurasa Madu Original Box 12 sachet x 20 gram","Health Products","12500","10829",2,"25000","Jawa Timur"
"2023-06-06","ORD-SB-0061","SB-FRS0074","Pear Packham 1 kg","Fruits ","34000","29561",1,"34000","Jawa Tengah"
"2023-06-06","ORD-SB-0061","SB-FRZ00152","Fish Nugget 300 gram","Frozen Food","46600","35800",2,"93200","Jawa Tengah"
"2023-06-06","ORD-SB-0061","SB-FRS00100","Anchor Salted Butter 2kg - Mentega Asin New Zealand","Eggs & Dairy Products","433500","346771",1,"433500","Jawa Tengah"
"2023-06-06","ORD-SB-0061","SB-LIV00182","Pepsodent Sikat Gigi Gentle Care Soft - 1Pc","Personal Care","11700","9000",1,"11700","Jawa Tengah"
"2023-06-06","ORD-SB-0061","SB-FRS0062","Apel Fuji 1 Kg","Fruits ","40800","31341",2,"81600","Jawa Tengah"
"2023-06-06","ORD-SB-0061","SB-FRS00108","Sari Roti Roti Tawar Pandan 370 gram","Bread and Bakery","16800","14550",1,"16800","Jawa Tengah"
"2023-06-06","ORD-SB-0061","SB-FRZ00129","Ikan Makarel / Ikan Salem Frozen 500 gram","Frozen Meat","23200","20100",2,"46400","Jawa Tengah"
"2023-06-06","ORD-SB-0062","SB-FRS0075","Pisang Ambon / Sisir","Fruits ","21600","18761",1,"21600","Jawa Barat"
"2023-06-06","ORD-SB-0062","SB-FRZ00151","Chicken Nugget 250 gram","Frozen Food","31800","24400",1,"31800","Jawa Barat"
"2023-06-06","ORD-SB-0062","SB-FRS00105","TELUR AYAM NEGRI 30 BUTIR/PACK","Eggs & Dairy Products","71300","56981",1,"71300","Jawa Barat"
"2023-06-06","ORD-SB-0062","SB-LIV00183","Lifebuoy Sabun Mandi Cair Body Wash Cool Fresh Antibakteri 400Ml","Personal Care","25100","19260",1,"25100","Jawa Barat"
"2023-06-06","ORD-SB-0062","SB-FRS0063","Alpukat Mentega /kg","Fruits ","41200","31651",1,"41200","Jawa Barat"
"2023-06-06","ORD-SB-0062","SB-GRO001","Pringles Cheesy Cheese Keripik 102gr","Snacks & Drinks","26000","20000",1,"26000","Jawa Barat"
"2023-06-06","ORD-SB-0062","SB-GRO0040","Mie Korea Gluten Free Ladang Lima 94gr - Instant Korean Noodle","Dry Food","8700","7500",1,"8700","Jawa Barat"
