Order_Date,Order_ID,Cust_ID,Order_Total,Item Quantity,Delivery_ID,Payment_ID,Status
2023-06-28,ORD-SB-00273,SD-USR10029,105200,3,DEL-SB03,PAY-SD04,Delivered
2023-06-29,ORD-SB-00274,SD-USR10064,92400,4,DEL-SB03,PAY-SD07,Delivered
2023-06-29,ORD-SB-00275,SD-USR10077,84300,3,DEL-SB03,PAY-SD06,Delivered
2023-07-30,ORD-SB-00276,SD-USR10076,61400,4,DEL-SB03,PAY-SD06,Delivered
2023-07-30,ORD-SB-00277,SD-USR10080,22600,3,DEL-SB03,PAY-SD05,Delivered
2023-07-30,ORD-SB-00278,SD-USR10081,101000,4,DEL-SB01,PAY-SD04,Delivered
2023-07-30,ORD-SB-00279,SD-USR10079,64900,3,DEL-SB02,PAY-SD04,Delivered
2023-07-01,ORD-SB-00280,SD-USR10078,46000,3,DEL-SB01,PAY-SD07,Delivered
2023-07-01,ORD-SB-00281,SD-USR10090,40800,3,DEL-SB03,PAY-SD04,Delivered
2023-07-01,ORD-SB-00282,SD-USR10088,32300,2,DEL-SB03,PAY-SD07,Delivered
2023-07-01,ORD-SB-00283,SD-USR10030,155000,3,DEL-SB01,PAY-SD06,Delivered
2023-07-01,ORD-SB-00284,SD-USR10072,55900,3,DEL-SB03,PAY-SD06,Delivered
2023-07-01,ORD-SB-00285,SD-USR10012,150600,3,DEL-SB02,PAY-SD04,Delivered
2023-07-01,ORD-SB-00286,SD-USR10071,64400,4,DEL-SB03,PAY-SD04,Delivered
2023-07-01,ORD-SB-00287,SD-USR10082,164100,3,DEL-SB01,PAY-SD06,Delivered
2023-07-01,ORD-SB-00288,SD-USR10074,35900,3,DEL-SB01,PAY-SD04,Delivered
2023-07-01,ORD-SB-00289,SD-USR1005,82800,4,DEL-SB02,PAY-SD04,Delivered
2023-07-01,ORD-SB-00290,SD-USR10013,10100,3,DEL-SB01,PAY-SD06,Delivered
2023-07-01,ORD-SB-00291,SD-USR10058,58000,4,DEL-SB02,PAY-SD07,Delivered
2023-07-01,ORD-SB-00292,SD-USR10060,23900,2,DEL-SB02,PAY-SD07,Delivered
2023-07-01,ORD-SB-00293,SD-USR10068,12800,2,DEL-SB02,PAY-SD04,Delivered
2023-07-01,ORD-SB-00294,SD-USR10037,212600,4,DEL-SB01,PAY-SD06,Delivered
2023-07-01,ORD-SB-00295,SD-USR1001,81800,2,DEL-SB03,PAY-SD07,Delivered
2023-07-01,ORD-SB-00296,SD-USR10022,57700,3,DEL-SB02,PAY-SD05,Delivered
2023-07-01,ORD-SB-00297,SD-USR1009,70700,2,DEL-SB02,PAY-SD05,Delivered
2023-07-01,ORD-SB-00298,SD-USR10067,107900,3,DEL-SB03,PAY-SD07,Delivered
2023-07-01,ORD-SB-00299,SD-USR10011,86600,4,DEL-SB01,PAY-SD04,Delivered
2023-07-01,ORD-SB-00300,SD-USR10031,32500,3,DEL-SB03,PAY-SD07,Delivered
2023-07-01,ORD-SB-00301,SD-USR10028,23000,4,DEL-SB02,PAY-SD06,Delivered
2023-07-01,ORD-SB-00302,SD-USR1002,38800,2,DEL-SB01,PAY-SD07,Delivered
2023-07-01,ORD-SB-00303,SD-USR10015,236000,4,DEL-SB02,PAY-SD06,Delivered
2023-07-01,ORD-SB-00304,SD-USR10018,157300,3,DEL-SB03,PAY-SD07,Delivered
2023-07-01,ORD-SB-00305,SD-USR10069,44300,3,DEL-SB03,PAY-SD04,Delivered
2023-07-01,ORD-SB-00306,SD-USR10010,18800,2,DEL-SB01,PAY-SD06,Delivered
2023-07-01,ORD-SB-00307,SD-USR10025,41100,3,DEL-SB01,PAY-SD05,Delivered
2023-07-01,ORD-SB-00308,SD-USR10065,72500,3,DEL-SB03,PAY-SD05,Delivered
2023-07-01,ORD-SB-00309,SD-USR10046,29400,4,DEL-SB03,PAY-SD05,Delivered
2023-07-01,ORD-SB-00310,SD-USR10027,177500,4,DEL-SB01,PAY-SD06,Delivered
2023-07-01,ORD-SB-00311,SD-USR10053,94800,4,DEL-SB01,PAY-SD05,Delivered
2023-07-01,ORD-SB-00312,SD-USR10047,105200,3,DEL-SB02,PAY-SD06,Delivered
2023-07-01,ORD-SB-00313,SD-USR10092,320000,5,DEL-SB03,PAY-SD03,Delivered
2023-07-01,ORD-SB-00314,SD-USR10039,352200,4,DEL-SB03,PAY-SD02,Delivered
2023-07-01,ORD-SB-00315,SD-USR10043,239900,4,DEL-SB02,PAY-SD07,Delivered
2023-07-01,ORD-SB-00316,SD-USR10091,100300,5,DEL-SB02,PAY-SD06,Delivered
2023-07-01,ORD-SB-00317,SD-USR10084,138400,4,DEL-SB01,PAY-SD06,Delivered
2023-07-01,ORD-SB-00318,SD-USR10034,179900,5,DEL-SB01,PAY-SD05,Delivered
2023-07-01,ORD-SB-00319,SD-USR10016,153700,4,DEL-SB02,PAY-SD04,Delivered
2023-07-01,ORD-SB-00320,SD-USR10019,362300,4,DEL-SB03,PAY-SD03,Delivered
2023-07-01,ORD-SB-00321,SD-USR10051,142000,5,DEL-SB03,PAY-SD07,Delivered
2023-07-01,ORD-SB-00322,SD-USR10042,353700,3,DEL-SB03,PAY-SD02,Delivered
2023-07-01,ORD-SB-00323,SD-USR1008,141800,4,DEL-SB03,PAY-SD06,Delivered
2023-07-01,ORD-SB-00324,SD-USR10035,208700,4,DEL-SB01,PAY-SD06,Delivered
2023-07-01,ORD-SB-00325,SD-USR1003,72900,3,DEL-SB01,PAY-SD04,Delivered
2023-07-01,ORD-SB-00326,SD-USR1004,59400,5,DEL-SB01,PAY-SD04,Delivered
2023-07-01,ORD-SB-00327,SD-USR1006,121000,6,DEL-SB03,PAY-SD07,Delivered
2023-07-01,ORD-SB-00328,SD-USR10020,494100,4,DEL-SB01,PAY-SD03,Delivered
2023-07-01,ORD-SB-00329,SD-USR10023,97200,4,DEL-SB01,PAY-SD05,Delivered
2023-07-01,ORD-SB-00330,SD-USR10033,115600,3,DEL-SB02,PAY-SD06,Delivered
2023-07-01,ORD-SB-00331,SD-USR10040,129600,4,DEL-SB02,PAY-SD06,Delivered
2023-07-01,ORD-SB-00332,SD-USR10045,88400,3,DEL-SB02,PAY-SD05,Delivered
2023-07-01,ORD-SB-00333,SD-USR10048,147900,5,DEL-SB01,PAY-SD07,Delivered
2023-07-01,ORD-SB-00334,SD-USR10073,62400,2,DEL-SB03,PAY-SD07,Delivered
2023-07-01,ORD-SB-00335,SD-USR10041,245600,5,DEL-SB03,PAY-SD04,Delivered
2023-07-01,ORD-SB-00336,SD-USR10052,293800,3,DEL-SB02,PAY-SD06,Delivered
2023-07-01,ORD-SB-00337,SD-USR10063,30100,3,DEL-SB03,PAY-SD06,Delivered
2023-07-01,ORD-SB-00338,SD-USR10083,36300,3,DEL-SB02,PAY-SD05,Delivered
2023-07-01,ORD-SB-00339,SD-USR10044,138200,5,DEL-SB02,PAY-SD05,Delivered
2023-07-01,ORD-SB-00340,SD-USR10086,157500,4,DEL-SB03,PAY-SD07,Delivered
2023-07-02,ORD-SB-00341,SD-USR1007,254200,4,DEL-SB02,PAY-SD06,Delivered
2023-07-02,ORD-SB-00342,SD-USR1008,234800,3,DEL-SB03,PAY-SD06,Delivered
2023-07-02,ORD-SB-00343,SD-USR10042,74300,5,DEL-SB03,PAY-SD07,Delivered
2023-07-02,ORD-SB-00344,SD-USR10051,19200,4,DEL-SB02,PAY-SD05,Delivered
2023-07-02,ORD-SB-00345,SD-USR10016,189100,4,DEL-SB03,PAY-SD07,Delivered
2023-07-02,ORD-SB-00346,SD-USR10019,261600,5,DEL-SB01,PAY-SD05,Delivered
2023-07-02,ORD-SB-00347,SD-USR10034,98900,5,DEL-SB02,PAY-SD04,Delivered
2023-07-02,ORD-SB-00348,SD-USR10084,32100,3,DEL-SB02,PAY-SD04,Delivered
2023-07-02,ORD-SB-00349,SD-USR10043,130200,4,DEL-SB01,PAY-SD06,Delivered
2023-07-02,ORD-SB-00350,SD-USR10091,233900,4,DEL-SB03,PAY-SD04,Delivered
2023-07-02,ORD-SB-00351,SD-USR10039,78500,4,DEL-SB03,PAY-SD06,Delivered
2023-07-02,ORD-SB-00352,SD-USR10092,165700,5,DEL-SB01,PAY-SD05,Delivered
2023-07-03,ORD-SB-00353,SD-USR10047,276200,4,DEL-SB01,PAY-SD04,Delivered
2023-07-03,ORD-SB-00354,SD-USR10053,241500,4,DEL-SB02,PAY-SD06,Delivered
2023-07-03,ORD-SB-00355,SD-USR10027,156200,3,DEL-SB01,PAY-SD04,Delivered
2023-07-03,ORD-SB-00356,SD-USR10046,66000,3,DEL-SB03,PAY-SD06,Delivered
2023-07-03,ORD-SB-00357,SD-USR10065,207500,5,DEL-SB03,PAY-SD07,Delivered
2023-07-03,ORD-SB-00358,SD-USR10025,108600,4,DEL-SB01,PAY-SD07,Delivered
2023-07-03,ORD-SB-00359,SD-USR10010,120900,3,DEL-SB01,PAY-SD06,Delivered
2023-07-03,ORD-SB-00360,SD-USR10069,79500,3,DEL-SB03,PAY-SD04,Delivered
2023-07-03,ORD-SB-00361,SD-USR1002,271400,4,DEL-SB03,PAY-SD05,Delivered
2023-07-03,ORD-SB-00362,SD-USR10015,183800,4,DEL-SB01,PAY-SD04,Delivered
2023-07-03,ORD-SB-00363,SD-USR10018,224600,5,DEL-SB03,PAY-SD06,Delivered
2023-07-04,ORD-SB-00364,SD-USR10028,76300,5,DEL-SB01,PAY-SD05,Delivered
2023-07-04,ORD-SB-00365,SD-USR10031,154200,4,DEL-SB02,PAY-SD04,Delivered
2023-07-04,ORD-SB-00366,SD-USR10011,54400,2,DEL-SB02,PAY-SD06,Delivered
2023-07-04,ORD-SB-00367,SD-USR1009,128700,4,DEL-SB01,PAY-SD04,Delivered
2023-07-04,ORD-SB-00368,SD-USR10067,133200,4,DEL-SB02,PAY-SD07,Delivered
2023-07-04,ORD-SB-00369,SD-USR10022,281500,4,DEL-SB01,PAY-SD04,Delivered
2023-07-04,ORD-SB-00370,SD-USR1001,148000,4,DEL-SB01,PAY-SD06,Delivered
2023-07-04,ORD-SB-00371,SD-USR10037,35700,3,DEL-SB03,PAY-SD06,Delivered
2023-07-04,ORD-SB-00372,SD-USR10068,235600,3,DEL-SB01,PAY-SD04,Delivered
2023-07-04,ORD-SB-00373,SD-USR10060,173400,4,DEL-SB01,PAY-SD07,Delivered
2023-07-05,ORD-SB-00374,SD-USR10058,191100,4,DEL-SB02,PAY-SD04,Delivered
2023-07-05,ORD-SB-00375,SD-USR1005,151000,4,DEL-SB01,PAY-SD05,Delivered
2023-07-05,ORD-SB-00376,SD-USR10013,167700,4,DEL-SB02,PAY-SD05,Delivered
2023-07-05,ORD-SB-00377,SD-USR10074,120000,4,DEL-SB01,PAY-SD04,Delivered
2023-07-05,ORD-SB-00378,SD-USR10071,125200,4,DEL-SB02,PAY-SD06,Delivered
2023-07-05,ORD-SB-00379,SD-USR10082,470900,3,DEL-SB03,PAY-SD01,Delivered
2023-07-05,ORD-SB-00380,SD-USR10012,145000,6,DEL-SB02,PAY-SD05,Delivered
2023-07-05,ORD-SB-00381,SD-USR10072,92500,4,DEL-SB02,PAY-SD04,Delivered
2023-07-05,ORD-SB-00382,SD-USR10030,98800,4,DEL-SB02,PAY-SD04,Delivered
2023-07-05,ORD-SB-00383,SD-USR10088,202200,4,DEL-SB02,PAY-SD06,Delivered
2023-07-05,ORD-SB-00384,SD-USR10078,73200,4,DEL-SB01,PAY-SD04,Delivered
2023-07-06,ORD-SB-00385,SD-USR10090,316400,3,DEL-SB03,PAY-SD03,Delivered
2023-07-06,ORD-SB-00386,SD-USR10079,51800,3,DEL-SB01,PAY-SD05,Delivered
2023-07-06,ORD-SB-00387,SD-USR10081,134100,4,DEL-SB02,PAY-SD04,Delivered
2023-07-06,ORD-SB-00388,SD-USR10080,172800,4,DEL-SB03,PAY-SD05,Delivered
2023-07-06,ORD-SB-00389,SD-USR10076,81900,4,DEL-SB02,PAY-SD07,Delivered
2023-07-06,ORD-SB-00390,SD-USR10077,102500,3,DEL-SB03,PAY-SD05,Delivered
2023-07-06,ORD-SB-00391,SD-USR10064,78100,4,DEL-SB02,PAY-SD04,Delivered
2023-07-06,ORD-SB-00392,SD-USR10029,150900,4,DEL-SB02,PAY-SD05,Delivered
2023-07-06,ORD-SB-00393,SD-USR10054,46400,4,DEL-SB03,PAY-SD04,Delivered
2023-07-06,ORD-SB-00394,SD-USR10055,240700,4,DEL-SB01,PAY-SD07,Delivered
2023-07-06,ORD-SB-00395,SD-USR10026,144200,4,DEL-SB03,PAY-SD07,Delivered
2023-07-06,ORD-SB-00396,SD-USR10070,160000,4,DEL-SB01,PAY-SD06,Delivered
2023-07-07,ORD-SB-00397,SD-USR10085,193400,5,DEL-SB02,PAY-SD04,Delivered
2023-07-07,ORD-SB-00398,SD-USR10057,154400,4,DEL-SB01,PAY-SD04,Delivered
2023-07-07,ORD-SB-00399,SD-USR10062,197200,4,DEL-SB02,PAY-SD05,Delivered
2023-07-07,ORD-SB-00400,SD-USR10036,183100,5,DEL-SB03,PAY-SD06,Delivered
2023-07-07,ORD-SB-00401,SD-USR10093,61700,3,DEL-SB03,PAY-SD06,Delivered
2023-07-07,ORD-SB-00402,SD-USR10089,136100,3,DEL-SB02,PAY-SD05,Delivered
2023-07-07,ORD-SB-00403,SD-USR10087,228000,4,DEL-SB03,PAY-SD05,Delivered
2023-07-07,ORD-SB-00404,SD-USR10066,269600,4,DEL-SB03,PAY-SD07,Delivered
2023-07-07,ORD-SB-00405,SD-USR10049,323400,5,DEL-SB03,PAY-SD01,Delivered
2023-07-07,ORD-SB-00406,SD-USR10024,110600,3,DEL-SB03,PAY-SD04,Delivered
2023-07-07,ORD-SB-00407,SD-USR10075,186600,5,DEL-SB01,PAY-SD07,Delivered
2023-07-08,ORD-SB-00408,SD-USR10038,107800,4,DEL-SB01,PAY-SD04,Delivered
2023-07-08,ORD-SB-00409,SD-USR10061,126800,4,DEL-SB02,PAY-SD06,Delivered
2023-07-08,ORD-SB-00410,SD-USR10021,167800,3,DEL-SB03,PAY-SD05,Delivered
2023-07-08,ORD-SB-00411,SD-USR10017,155500,4,DEL-SB02,PAY-SD06,Delivered
2023-07-08,ORD-SB-00412,SD-USR10059,78200,4,DEL-SB01,PAY-SD04,Delivered
2023-07-08,ORD-SB-00413,SD-USR10014,96800,4,DEL-SB03,PAY-SD04,Delivered
2023-07-08,ORD-SB-00414,SD-USR10032,23400,4,DEL-SB01,PAY-SD05,Delivered
2023-07-08,ORD-SB-00415,SD-USR10050,16900,3,DEL-SB01,PAY-SD06,Delivered
2023-07-08,ORD-SB-00416,SD-USR10056,16400,2,DEL-SB03,PAY-SD07,Delivered
2023-07-08,ORD-SB-00417,SD-USR10023,118800,3,DEL-SB02,PAY-SD05,Delivered
2023-07-09,ORD-SB-00418,SD-USR10033,20800,4,DEL-SB02,PAY-SD04,Delivered
2023-07-09,ORD-SB-00419,SD-USR10040,125200,2,DEL-SB01,PAY-SD06,Delivered
2023-07-09,ORD-SB-00420,SD-USR10045,49500,3,DEL-SB02,PAY-SD07,Delivered
2023-07-09,ORD-SB-00421,SD-USR10048,47600,2,DEL-SB01,PAY-SD05,Delivered
2023-07-09,ORD-SB-00422,SD-USR10073,56700,3,DEL-SB01,PAY-SD04,Delivered
2023-07-09,ORD-SB-00423,SD-USR10035,26500,3,DEL-SB02,PAY-SD05,Delivered
2023-07-09,ORD-SB-00424,SD-USR1008,120200,4,DEL-SB02,PAY-SD05,Delivered
2023-07-09,ORD-SB-00425,SD-USR10042,56900,3,DEL-SB03,PAY-SD07,Delivered
2023-07-09,ORD-SB-00426,SD-USR10051,8100,2,DEL-SB01,PAY-SD07,Delivered
2023-07-09,ORD-SB-00427,SD-USR10016,36400,3,DEL-SB02,PAY-SD07,Delivered
2023-07-09,ORD-SB-00428,SD-USR10019,19600,3,DEL-SB01,PAY-SD06,Delivered
2023-07-10,ORD-SB-00429,SD-USR10034,55800,4,DEL-SB01,PAY-SD05,Delivered
2023-07-10,ORD-SB-00430,SD-USR10084,73200,2,DEL-SB01,PAY-SD05,Delivered
2023-07-10,ORD-SB-00431,SD-USR10043,67400,3,DEL-SB02,PAY-SD06,Delivered
2023-07-10,ORD-SB-00432,SD-USR10091,55400,4,DEL-SB01,PAY-SD06,Delivered
2023-07-10,ORD-SB-00433,SD-USR10039,34700,3,DEL-SB03,PAY-SD05,Delivered
2023-07-10,ORD-SB-00434,SD-USR10092,108300,3,DEL-SB01,PAY-SD04,Delivered
2023-07-10,ORD-SB-00435,SD-USR10047,26000,2,DEL-SB02,PAY-SD06,Delivered
2023-07-10,ORD-SB-00436,SD-USR10053,144400,3,DEL-SB01,PAY-SD04,Delivered
2023-07-10,ORD-SB-00437,SD-USR10027,59200,3,DEL-SB03,PAY-SD07,Delivered
2023-07-10,ORD-SB-00438,SD-USR10046,87600,4,DEL-SB01,PAY-SD04,Delivered
2023-07-10,ORD-SB-00439,SD-USR10065,53400,2,DEL-SB01,PAY-SD05,Delivered
2023-07-10,ORD-SB-00440,SD-USR10025,36900,2,DEL-SB03,PAY-SD06,Delivered
2023-07-11,ORD-SB-00441,SD-USR10010,55400,4,DEL-SB03,PAY-SD04,Delivered
2023-07-11,ORD-SB-00442,SD-USR10069,20400,4,DEL-SB02,PAY-SD06,Delivered
2023-07-11,ORD-SB-00443,SD-USR1002,90000,4,DEL-SB01,PAY-SD07,Delivered
2023-07-11,ORD-SB-00444,SD-USR10015,38800,4,DEL-SB03,PAY-SD05,Delivered
2023-07-11,ORD-SB-00445,SD-USR10018,127800,4,DEL-SB03,PAY-SD07,Delivered
2023-07-11,ORD-SB-00446,SD-USR10028,85500,2,DEL-SB02,PAY-SD05,Delivered
2023-07-11,ORD-SB-00447,SD-USR10031,28800,2,DEL-SB02,PAY-SD07,Delivered
2023-07-11,ORD-SB-00448,SD-USR10011,120000,4,DEL-SB03,PAY-SD06,Delivered
2023-07-11,ORD-SB-00449,SD-USR1009,97900,3,DEL-SB03,PAY-SD05,Delivered
2023-07-11,ORD-SB-00450,SD-USR10067,146600,3,DEL-SB02,PAY-SD06,Delivered
2023-07-11,ORD-SB-00451,SD-USR10022,92400,2,DEL-SB01,PAY-SD07,Delivered
2023-07-12,ORD-SB-00452,SD-USR1001,42000,3,DEL-SB01,PAY-SD06,Delivered
2023-07-12,ORD-SB-00453,SD-USR10037,84800,4,DEL-SB01,PAY-SD07,Delivered
2023-07-12,ORD-SB-00454,SD-USR10068,54600,4,DEL-SB02,PAY-SD07,Delivered
2023-07-12,ORD-SB-00455,SD-USR10060,33000,4,DEL-SB01,PAY-SD05,Delivered
2023-07-12,ORD-SB-00456,SD-USR10058,62600,3,DEL-SB02,PAY-SD07,Delivered
2023-07-12,ORD-SB-00457,SD-USR1005,61400,3,DEL-SB01,PAY-SD05,Delivered
2023-07-12,ORD-SB-00458,SD-USR10013,49300,3,DEL-SB02,PAY-SD06,Delivered
2023-07-12,ORD-SB-00459,SD-USR10074,62400,2,DEL-SB01,PAY-SD05,Delivered
2023-07-12,ORD-SB-00460,SD-USR10071,118400,4,DEL-SB01,PAY-SD04,Delivered
2023-07-12,ORD-SB-00461,SD-USR10082,73200,4,DEL-SB01,PAY-SD07,Delivered
2023-07-13,ORD-SB-00462,SD-USR10012,15300,2,DEL-SB02,PAY-SD06,Delivered
2023-07-13,ORD-SB-00463,SD-USR10072,55600,3,DEL-SB01,PAY-SD04,Delivered
2023-07-13,ORD-SB-00464,SD-USR10030,20200,3,DEL-SB03,PAY-SD06,Delivered
2023-07-13,ORD-SB-00465,SD-USR10088,93000,4,DEL-SB01,PAY-SD06,Delivered
2023-07-13,ORD-SB-00466,SD-USR10078,189900,3,DEL-SB01,PAY-SD07,Delivered
2023-07-13,ORD-SB-00467,SD-USR10090,82800,3,DEL-SB01,PAY-SD05,Delivered
2023-07-13,ORD-SB-00468,SD-USR1008,65700,3,DEL-SB03,PAY-SD05,Delivered
2023-07-13,ORD-SB-00469,SD-USR10021,134800,3,DEL-SB01,PAY-SD05,Delivered
2023-07-13,ORD-SB-00470,SD-USR10017,68900,3,DEL-SB01,PAY-SD06,Delivered
2023-07-13,ORD-SB-00471,SD-USR10033,28300,2,DEL-SB02,PAY-SD06,Delivered
2023-07-13,ORD-SB-00472,SD-USR10030,26300,3,DEL-SB01,PAY-SD07,Delivered
2023-07-14,ORD-SB-00473,SD-USR10036,12600,2,DEL-SB02,PAY-SD04,Delivered
2023-07-14,ORD-SB-00474,SD-USR10010,59300,3,DEL-SB01,PAY-SD05,Delivered
2023-07-14,ORD-SB-00475,SD-USR1009,49100,3,DEL-SB02,PAY-SD04,Delivered
2023-07-14,ORD-SB-00476,SD-USR10013,144600,3,DEL-SB02,PAY-SD06,Delivered
2023-07-14,ORD-SB-00477,SD-USR10022,57000,3,DEL-SB02,PAY-SD04,Delivered
2023-07-14,ORD-SB-00478,SD-USR10014,56400,4,DEL-SB02,PAY-SD04,Delivered
2023-07-14,ORD-SB-00479,SD-USR10025,32400,2,DEL-SB02,PAY-SD04,Delivered
2023-07-14,ORD-SB-00480,SD-USR10067,39200,3,DEL-SB02,PAY-SD07,Delivered
2023-07-14,ORD-SB-00481,SD-USR10059,56300,3,DEL-SB01,PAY-SD07,Delivered
2023-07-14,ORD-SB-00482,SD-USR1003,139000,4,DEL-SB01,PAY-SD06,Delivered
2023-07-14,ORD-SB-00483,SD-USR10031,62100,3,DEL-SB01,PAY-SD06,Delivered
2023-07-14,ORD-SB-00484,SD-USR10083,48700,3,DEL-SB02,PAY-SD04,Delivered
2023-07-15,ORD-SB-00485,SD-USR10066,85400,3,DEL-SB03,PAY-SD07,Delivered
2023-07-15,ORD-SB-00486,SD-USR10069,108300,3,DEL-SB03,PAY-SD04,Delivered
2023-07-15,ORD-SB-00487,SD-USR10011,15000,3,DEL-SB01,PAY-SD07,Delivered
2023-07-15,ORD-SB-00488,SD-USR10082,40200,3,DEL-SB03,PAY-SD07,Delivered
2023-07-15,ORD-SB-00489,SD-USR10079,143000,3,DEL-SB01,PAY-SD05,Delivered
2023-07-15,ORD-SB-00490,SD-USR10077,81600,4,DEL-SB01,PAY-SD04,Delivered
2023-07-15,ORD-SB-00491,SD-USR10081,214200,4,DEL-SB02,PAY-SD04,Delivered
2023-07-15,ORD-SB-00492,SD-USR10026,100000,4,DEL-SB01,PAY-SD05,Delivered
2023-07-15,ORD-SB-00493,SD-USR10020,158600,4,DEL-SB02,PAY-SD05,Delivered
2023-07-15,ORD-SB-00494,SD-USR10084,73400,3,DEL-SB01,PAY-SD07,Delivered
2023-07-15,ORD-SB-00495,SD-USR10091,59200,3,DEL-SB01,PAY-SD07,Delivered
2023-07-16,ORD-SB-00496,SD-USR10092,34400,3,DEL-SB02,PAY-SD06,Delivered
2023-07-16,ORD-SB-00497,SD-USR1001,15000,3,DEL-SB02,PAY-SD05,Delivered
2023-07-16,ORD-SB-00498,SD-USR1006,59800,4,DEL-SB02,PAY-SD06,Delivered
2023-07-16,ORD-SB-00499,SD-USR10062,32700,3,DEL-SB03,PAY-SD06,Delivered
2023-07-16,ORD-SB-00500,SD-USR10086,42800,2,DEL-SB02,PAY-SD04,Delivered
2023-07-16,ORD-SB-00501,SD-USR10070,22500,2,DEL-SB03,PAY-SD05,Delivered
2023-07-16,ORD-SB-00502,SD-USR10058,61400,4,DEL-SB03,PAY-SD05,Delivered
2023-07-16,ORD-SB-00503,SD-USR10085,99400,2,DEL-SB02,PAY-SD05,Delivered
2023-07-16,ORD-SB-00504,SD-USR10044,147800,4,DEL-SB02,PAY-SD06,Delivered
2023-07-16,ORD-SB-00505,SD-USR1002,89700,3,DEL-SB02,PAY-SD06,Delivered
2023-07-17,ORD-SB-00506,SD-USR10015,141000,4,DEL-SB03,PAY-SD05,Delivered
2023-07-17,ORD-SB-00507,SD-USR10018,58300,3,DEL-SB03,PAY-SD05,Delivered
2023-07-17,ORD-SB-00508,SD-USR10049,96800,4,DEL-SB02,PAY-SD07,Delivered
2023-07-17,ORD-SB-00509,SD-USR10050,142700,3,DEL-SB03,PAY-SD06,Delivered
2023-07-17,ORD-SB-00510,SD-USR10093,97000,2,DEL-SB03,PAY-SD05,Delivered
2023-07-17,ORD-SB-00511,SD-USR10089,82900,2,DEL-SB01,PAY-SD04,Delivered
2023-07-17,ORD-SB-00512,SD-USR10087,205100,3,DEL-SB03,PAY-SD07,Delivered
2023-07-17,ORD-SB-00513,SD-USR10012,52400,3,DEL-SB01,PAY-SD04,Delivered
2023-07-17,ORD-SB-00514,SD-USR10073,137800,4,DEL-SB03,PAY-SD05,Delivered
2023-07-17,ORD-SB-00515,SD-USR10074,117900,2,DEL-SB02,PAY-SD04,Delivered
2023-07-17,ORD-SB-00516,SD-USR10024,162400,3,DEL-SB01,PAY-SD04,Delivered
2023-07-18,ORD-SB-00517,SD-USR10042,117100,3,DEL-SB01,PAY-SD05,Delivered
2023-07-18,ORD-SB-00518,SD-USR10053,129400,2,DEL-SB02,PAY-SD04,Delivered
2023-07-18,ORD-SB-00519,SD-USR10056,110100,5,DEL-SB01,PAY-SD04,Delivered
2023-07-18,ORD-SB-00520,SD-USR10027,50200,4,DEL-SB03,PAY-SD05,Delivered
2023-07-18,ORD-SB-00521,SD-USR10060,89700,5,DEL-SB03,PAY-SD04,Delivered
2023-07-18,ORD-SB-00522,SD-USR10055,104900,4,DEL-SB02,PAY-SD04,Delivered
2023-07-18,ORD-SB-00523,SD-USR10063,35000,4,DEL-SB03,PAY-SD07,Delivered
2023-07-18,ORD-SB-00524,SD-USR10028,64100,3,DEL-SB02,PAY-SD04,Delivered
2023-07-18,ORD-SB-00525,SD-USR10068,106400,4,DEL-SB03,PAY-SD05,Delivered
2023-07-18,ORD-SB-00526,SD-USR10064,185400,4,DEL-SB01,PAY-SD04,Delivered
2023-07-18,ORD-SB-00527,SD-USR10057,200000,6,DEL-SB02,PAY-SD05,Delivered
2023-07-18,ORD-SB-00528,SD-USR10072,103100,4,DEL-SB02,PAY-SD04,Delivered
2023-07-19,ORD-SB-00529,SD-USR10061,95100,4,DEL-SB01,PAY-SD06,Delivered
2023-07-19,ORD-SB-00530,SD-USR1004,283500,5,DEL-SB03,PAY-SD07,Delivered
2023-07-19,ORD-SB-00531,SD-USR10065,82200,4,DEL-SB02,PAY-SD04,Delivered
2023-07-19,ORD-SB-00532,SD-USR10023,92700,4,DEL-SB02,PAY-SD07,Delivered
2023-07-19,ORD-SB-00533,SD-USR10034,129800,4,DEL-SB01,PAY-SD05,Delivered
2023-07-19,ORD-SB-00534,SD-USR10032,59400,3,DEL-SB02,PAY-SD04,Delivered
2023-07-19,ORD-SB-00535,SD-USR10035,106700,3,DEL-SB02,PAY-SD07,Delivered
2023-07-19,ORD-SB-00536,SD-USR10016,95400,3,DEL-SB02,PAY-SD05,Delivered
2023-07-19,ORD-SB-00537,SD-USR10019,87100,5,DEL-SB02,PAY-SD04,Delivered
2023-07-19,ORD-SB-00538,SD-USR10052,267200,5,DEL-SB01,PAY-SD07,Delivered
2023-07-19,ORD-SB-00539,SD-USR10047,111500,5,DEL-SB01,PAY-SD05,Delivered
2023-07-20,ORD-SB-00540,SD-USR10046,148700,4,DEL-SB01,PAY-SD04,Delivered
2023-07-20,ORD-SB-00541,SD-USR10038,189000,5,DEL-SB03,PAY-SD05,Delivered
2023-07-20,ORD-SB-00542,SD-USR10041,162600,5,DEL-SB02,PAY-SD06,Delivered
2023-07-20,ORD-SB-00543,SD-USR10045,186300,7,DEL-SB02,PAY-SD07,Delivered
2023-07-20,ORD-SB-00544,SD-USR10048,129000,8,DEL-SB04,PAY-SD05,Delivered
2023-07-20,ORD-SB-00545,SD-USR10051,160900,6,DEL-SB01,PAY-SD05,Delivered
